Image,PID,Group,Age,Gender,ClickX,ClickY,Click
9,103,B,27,Male,1410,559,"(1410, 559)"
9,13,B,32,Female,695,340,"(695, 340)"
9,174,B,42,Male,971,916,"(971, 916)"
9,296,B,23,Male,1108,419,"(1108, 419)"
9,272,B,56,Female,865,315,"(865, 315)"
9,186,B,37,Male,1039,962,"(1039, 962)"
9,3,B,27,Male,1383,269,"(1383, 269)"
9,363,B,21,Male,1352,265,"(1352, 265)"
9,276,B,37,Male,1192,814,"(1192, 814)"
9,211,B,53,Female,586,391,"(586, 391)"
9,267,B,32,Male,753,325,"(753, 325)"
9,19,B,52,Female,1115,571,"(1115, 571)"
9,304,B,19,Female,1193,1111,"(1193, 1111)"
9,313,B,21,Female,900,707,"(900, 707)"
9,120,B,53,Female,630,222,"(630, 222)"
9,108,B,34,Female,1221,799,"(1221, 799)"
9,216,B,28,Female,928,266,"(928, 266)"
9,244,B,53,Female,1190,754,"(1190, 754)"
9,155,B,55,Female,652,795,"(652, 795)"
9,188,B,56,Male,775,307,"(775, 307)"
9,24,B,41,Male,926,252,"(926, 252)"
9,322,B,19,Female,940,235,"(940, 235)"
9,139,B,19,Male,906,785,"(906, 785)"
9,126,B,39,Female,741,279,"(741, 279)"
9,76,B,30,Male,1193,800,"(1193, 800)"
9,357,B,31,Female,891,193,"(891, 193)"
9,209,B,42,Female,886,248,"(886, 248)"
9,208,B,30,Female,1173,595,"(1173, 595)"
9,364,B,19,Female,635,418,"(635, 418)"
9,146,B,21,Male,575,404,"(575, 404)"
9,112,B,47,Female,893,235,"(893, 235)"
9,118,B,51,Female,645,315,"(645, 315)"
9,347,B,18,Female,1211,820,"(1211, 820)"
9,321,B,18,Female,951,269,"(951, 269)"
9,277,B,46,Male,686,278,"(686, 278)"
9,340,B,18,Female,915,542,"(915, 542)"
9,31,B,54,Male,895,196,"(895, 196)"
9,207,B,32,Male,865,191,"(865, 191)"
9,7,B,20,Male,904,225,"(904, 225)"
9,249,B,54,Female,1295,222,"(1295, 222)"
9,48,B,42,Female,852,243,"(852, 243)"
9,157,B,44,Female,933,215,"(933, 215)"
9,264,B,38,Female,885,228,"(885, 228)"
9,154,B,44,Female,960,232,"(960, 232)"
9,360,B,18,Female,960,866,"(960, 866)"
9,95,B,23,Male,614,207,"(614, 207)"
9,365,B,18,Male,929,218,"(929, 218)"
9,149,B,43,Female,1195,829,"(1195, 829)"
9,256,B,53,Female,736,384,"(736, 384)"
9,248,B,39,Female,977,286,"(977, 286)"
9,88,B,32,Male,957,788,"(957, 788)"
9,337,B,18,Female,895,577,"(895, 577)"
9,333,B,24,Male,899,202,"(899, 202)"
9,73,B,61,Female,740,147,"(740, 147)"
9,269,B,27,Male,891,213,"(891, 213)"
9,178,B,39,Female,928,273,"(928, 273)"
9,136,B,57,Male,923,176,"(923, 176)"
9,243,B,54,Female,876,223,"(876, 223)"
9,320,B,19,Female,1255,1288,"(1255, 1288)"
9,265,B,66,Female,1207,577,"(1207, 577)"
9,111,B,44,Male,940,295,"(940, 295)"
9,62,B,51,Female,534,256,"(534, 256)"
9,159,B,36,Male,893,857,"(893, 857)"
9,344,B,18,Female,763,823,"(763, 823)"
9,205,B,54,Female,1318,265,"(1318, 265)"
9,291,B,20,Male,736,263,"(736, 263)"
9,47,B,21,Male,895,593,"(895, 593)"
9,240,B,17,Female,886,228,"(886, 228)"
9,221,B,51,Female,853,204,"(853, 204)"
9,251,B,49,Female,1042,631,"(1042, 631)"
9,260,B,57,Female,917,238,"(917, 238)"
9,81,B,33,Female,1192,913,"(1192, 913)"
9,236,B,37,Female,884,125,"(884, 125)"
9,252,B,52,Female,640,251,"(640, 251)"
9,20,B,56,Female,910,282,"(910, 282)"
9,54,B,53,Female,821,599,"(821, 599)"
9,215,B,37,Female,868,638,"(868, 638)"
9,301,B,19,Male,871,698,"(871, 698)"
9,194,B,57,Female,923,266,"(923, 266)"
9,335,B,21,Female,652,418,"(652, 418)"
9,241,B,60,Male,1254,814,"(1254, 814)"
9,247,B,22,Female,938,254,"(938, 254)"
9,286,B,29,Female,1188,851,"(1188, 851)"
9,55,B,18,Male,1332,268,"(1332, 268)"
9,294,B,23,Male,907,268,"(907, 268)"
9,99,B,46,Female,904,265,"(904, 265)"
9,49,B,41,Male,886,252,"(886, 252)"
9,341,B,18,Female,918,552,"(918, 552)"
9,40,B,28,Female,1348,792,"(1348, 792)"
9,253,B,20,Male,1759,329,"(1759, 329)"
9,152,B,45,Female,784,238,"(784, 238)"
9,274,B,60,Female,889,237,"(889, 237)"
9,257,B,51,Male,1450,297,"(1450, 297)"
9,50,B,20,Male,719,164,"(719, 164)"
9,182,B,40,Female,917,299,"(917, 299)"
9,308,B,18,Male,1436,968,"(1436, 968)"
9,271,B,22,Male,1183,854,"(1183, 854)"
9,339,B,51,Female,1227,847,"(1227, 847)"
9,168,B,55,Male,1222,804,"(1222, 804)"
9,282,B,38,Female,916,251,"(916, 251)"
9,21,B,43,Female,857,262,"(857, 262)"
9,261,B,34,Male,959,590,"(959, 590)"
9,57,B,49,Female,617,898,"(617, 898)"
9,162,B,53,Female,1160,874,"(1160, 874)"
9,280,B,51,Female,379,598,"(379, 598)"
