Image,PID,Group,Age,Gender,ClickX,ClickY,Click
8,240,B,17,Female,556,346,"(556, 346)"
8,221,B,51,Female,485,353,"(485, 353)"
8,251,B,49,Female,1020,727,"(1020, 727)"
8,260,B,57,Female,1499,467,"(1499, 467)"
8,81,B,33,Female,1500,307,"(1500, 307)"
8,236,B,37,Female,1490,423,"(1490, 423)"
8,252,B,52,Female,704,342,"(704, 342)"
8,20,B,56,Female,615,332,"(615, 332)"
8,54,B,53,Female,769,471,"(769, 471)"
8,215,B,37,Female,919,701,"(919, 701)"
8,301,B,19,Male,487,770,"(487, 770)"
8,194,B,57,Female,635,382,"(635, 382)"
8,335,B,21,Female,1146,488,"(1146, 488)"
8,241,B,60,Male,774,1024,"(774, 1024)"
8,247,B,22,Female,860,543,"(860, 543)"
8,286,B,29,Female,955,977,"(955, 977)"
8,55,B,18,Male,1113,510,"(1113, 510)"
8,294,B,23,Male,1099,499,"(1099, 499)"
8,99,B,46,Female,536,348,"(536, 348)"
8,107,B,56,Female,1506,213,"(1506, 213)"
8,49,B,41,Male,620,331,"(620, 331)"
8,341,B,18,Female,1163,616,"(1163, 616)"
8,40,B,28,Female,1536,453,"(1536, 453)"
8,253,B,20,Male,1166,292,"(1166, 292)"
8,152,B,45,Female,1520,408,"(1520, 408)"
8,274,B,60,Female,410,223,"(410, 223)"
8,257,B,51,Male,760,337,"(760, 337)"
8,182,B,40,Female,656,406,"(656, 406)"
8,309,B,19,Female,1019,1303,"(1019, 1303)"
8,308,B,18,Male,664,763,"(664, 763)"
8,271,B,22,Male,1086,464,"(1086, 464)"
8,339,B,51,Female,1493,406,"(1493, 406)"
8,168,B,55,Male,698,332,"(698, 332)"
8,282,B,38,Female,1111,425,"(1111, 425)"
8,21,B,43,Female,507,499,"(507, 499)"
8,261,B,34,Male,1159,68,"(1159, 68)"
8,57,B,49,Female,1096,695,"(1096, 695)"
8,162,B,53,Female,447,479,"(447, 479)"
8,280,B,51,Female,1078,509,"(1078, 509)"
