Image,PID,Group,Age,Gender,ClickX,ClickY,Click
0,157,B,44,Female,1059,353,"(1059, 353)"
0,264,B,38,Female,1077,405,"(1077, 405)"
0,154,B,44,Female,1463,339,"(1463, 339)"
0,95,B,23,Male,758,366,"(758, 366)"
0,365,B,18,Male,996,707,"(996, 707)"
0,149,B,43,Female,581,403,"(581, 403)"
0,255,B,81,Female,725,696,"(725, 696)"
0,256,B,53,Female,1024,451,"(1024, 451)"
0,248,B,39,Female,1392,403,"(1392, 403)"
0,88,B,32,Male,1085,353,"(1085, 353)"
0,337,B,18,Female,1113,707,"(1113, 707)"
0,333,B,24,Male,1424,371,"(1424, 371)"
0,73,B,61,Female,1464,373,"(1464, 373)"
0,269,B,27,Male,1442,321,"(1442, 321)"
0,191,B,53,Female,1566,1023,"(1566, 1023)"
0,178,B,39,Female,1115,400,"(1115, 400)"
0,136,B,57,Male,743,376,"(743, 376)"
0,243,B,54,Female,1477,400,"(1477, 400)"
0,320,B,19,Female,1098,765,"(1098, 765)"
0,265,B,66,Female,1095,363,"(1095, 363)"
0,111,B,44,Male,1000,175,"(1000, 175)"
0,238,B,50,Female,1495,402,"(1495, 402)"
0,62,B,51,Female,664,588,"(664, 588)"
0,159,B,36,Male,1663,1046,"(1663, 1046)"
0,344,B,18,Female,1088,382,"(1088, 382)"
0,205,B,54,Female,1477,387,"(1477, 387)"
0,291,B,20,Male,643,521,"(643, 521)"
0,47,B,21,Male,0,0,"(0, 0)"
0,240,B,17,Female,1054,381,"(1054, 381)"
0,221,B,51,Female,1081,363,"(1081, 363)"
0,251,B,49,Female,1079,496,"(1079, 496)"
0,260,B,57,Female,1440,387,"(1440, 387)"
0,81,B,33,Female,1065,337,"(1065, 337)"
0,236,B,37,Female,616,384,"(616, 384)"
0,252,B,52,Female,1051,337,"(1051, 337)"
0,20,B,56,Female,1425,407,"(1425, 407)"
0,54,B,53,Female,1458,773,"(1458, 773)"
0,215,B,37,Female,942,827,"(942, 827)"
0,301,B,19,Male,1018,854,"(1018, 854)"
0,335,B,21,Female,1083,1012,"(1083, 1012)"
0,241,B,60,Male,1118,335,"(1118, 335)"
0,247,B,22,Female,1133,332,"(1133, 332)"
0,286,B,29,Female,676,502,"(676, 502)"
0,55,B,18,Male,1413,425,"(1413, 425)"
0,294,B,23,Male,1675,1021,"(1675, 1021)"
0,99,B,46,Female,1561,320,"(1561, 320)"
0,107,B,56,Female,1418,361,"(1418, 361)"
0,49,B,41,Male,689,474,"(689, 474)"
0,341,B,18,Female,596,748,"(596, 748)"
0,40,B,28,Female,1505,265,"(1505, 265)"
0,253,B,20,Male,1501,359,"(1501, 359)"
0,152,B,45,Female,1083,371,"(1083, 371)"
0,285,B,23,Male,1382,918,"(1382, 918)"
0,274,B,60,Female,1075,369,"(1075, 369)"
0,257,B,51,Male,1550,402,"(1550, 402)"
0,182,B,40,Female,480,454,"(480, 454)"
0,309,B,19,Female,1585,1051,"(1585, 1051)"
0,308,B,18,Male,493,816,"(493, 816)"
0,271,B,22,Male,583,447,"(583, 447)"
0,339,B,51,Female,1125,363,"(1125, 363)"
0,168,B,55,Male,646,483,"(646, 483)"
0,282,B,38,Female,737,389,"(737, 389)"
0,21,B,43,Female,601,499,"(601, 499)"
0,261,B,34,Male,1032,672,"(1032, 672)"
0,57,B,49,Female,1041,370,"(1041, 370)"
0,162,B,53,Female,1063,334,"(1063, 334)"
0,280,B,51,Female,1044,386,"(1044, 386)"
