MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/05/07 12:44:59.665),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
9,TVM_14_03_24_A.png,78,1.28149,41618292564,0.37112,0.71516,1.05151,0.22998,5,1,0.33053,0.76396,1,1.25521,0.21574,0,,0.29356,0.50700,13.18474,0.95661,1,0.61857,0.52013,13.26301,0.95661,1,0,0.00000,22,3.86254,1,3.68034,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 94,662.95605,186.09155,0,
9,TVM_14_03_24_A.png,93,1.52808,41620759780,0.28765,0.66586,1.29785,0.23022,6,1,0.28820,0.61284,1,1.25521,0.21574,0,,0.29103,0.50576,12.96158,1.08881,1,0.61615,0.51828,13.26017,1.11187,1,0,0.00000,21,3.83652,1,3.53683,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 94,168.87563,161.62196,0,
9,TVM_14_03_24_A.png,108,1.77466,41623223823,0.29892,0.66873,1.53198,0.24268,7,1,0.33756,0.71896,1,1.25521,0.21574,0,,0.29243,0.50732,12.86658,1.02581,1,0.61741,0.52066,12.77349,1.02581,1,0,0.00000,21,3.70463,1,3.56479,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 94,21.85930,351.84808,0,
9,TVM_14_03_24_A.png,123,2.02075,41625685348,0.41693,0.70290,1.79102,0.22974,8,1,0.46670,0.63071,1,1.25521,0.21574,0,,0.29758,0.50663,12.51974,1.09327,1,0.62350,0.52037,11.74459,1.09327,1,0,0.00000,21,3.60642,1,3.44025,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 94,229.56480,350.74930,0,
9,TVM_14_03_24_A.png,137,2.25122,41627989257,0.38065,0.62926,2.03735,0.21387,9,1,0.34438,0.63140,1,1.25521,0.21574,0,,0.29504,0.50414,12.21505,1.07597,1,0.62059,0.51826,12.44690,1.05867,1,0,0.00000,21,3.49433,1,3.50591,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 91,105.72314,131.21355,0,
9,TVM_14_03_24_A.png,150,2.46436,41630122332,0.30401,0.46971,2.26709,0.19727,10,1,0.27696,0.46499,1,1.25521,0.21574,0,,0.29281,0.50088,12.56784,1.04267,1,0.61727,0.51386,12.69830,1.04267,1,0,0.00000,21,3.63814,1,3.58121,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 90,226.59412,130.49591,0,
9,TVM_14_03_24_A.png,170,2.79297,41633407465,0.46968,0.10226,2.51685,0.27612,11,1,0.50380,0.04679,1,1.25521,0.21574,0,,0.29942,0.49130,13.06112,1.00851,1,0.62360,0.50623,13.06225,0.99121,1,0,0.00000,20,3.73480,1,3.67122,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 88,508.59189,51.28656,0,
9,TVM_14_03_24_A.png,191,3.13794,41636857722,0.46468,0.05867,2.79321,0.34473,12,1,0.31271,0.13688,1,1.25521,0.21574,0,,0.29540,0.49305,13.63126,1.00851,1,0.61895,0.50716,13.34586,0.99121,1,0,0.00000,20,4.12689,1,3.90435,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,48.04607,101.52586,0,
9,TVM_14_03_24_A.png,233,3.82788,41643757606,0.32042,0.12645,3.20361,0.62427,13,1,0.32655,0.07233,1,1.25521,0.21574,0,,0.29002,0.49278,14.16302,1.09500,1,0.61417,0.50552,13.61790,1.07194,1,0,0.00000,20,4.19483,1,4.02071,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 88,286.48914,194.80412,0,
9,TVM_14_03_24_A.png,249,4.09082,41646385971,0.37361,0.13751,3.84448,0.24634,14,1,0.50787,0.18097,1,1.25521,0.21574,0,,0.29533,0.49132,14.08645,0.95661,1,0.61906,0.50393,13.15315,0.95661,1,0,0.00000,19,4.13890,1,3.91457,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 88,102.82093,353.32883,0,
9,TVM_14_03_24_A.png,275,4.51782,41650657157,0.50857,0.09844,4.10742,0.41040,15,1,0.61884,0.23190,1,1.25521,0.21574,0,,0.29820,0.49284,15.02324,1.00851,1,0.62242,0.50585,14.09588,0.99121,1,0,0.00000,19,4.46815,1,4.12368,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 89,262.53632,9.24886,0,
9,TVM_14_03_24_A.png,295,4.84644,41653942908,0.66996,0.22089,4.58374,0.26270,16,1,0.73132,0.23718,1,1.25521,0.21574,0,,0.30196,0.49675,16.55066,1.00721,1,0.62662,0.51011,15.34648,1.00721,1,0,0.00000,19,4.65346,1,4.21089,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 89,336.90906,336.88815,0,
9,TVM_14_03_24_A.png,312,5.12573,41656735948,0.68216,0.23870,4.86279,0.26294,17,1,0.52276,0.19195,1,1.25521,0.21574,0,,0.29540,0.49620,15.66156,1.02581,1,0.62067,0.50861,14.95622,1.02581,1,0,0.00000,19,4.70810,1,4.63470,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 89,30.30938,320.60855,0,
9,TVM_14_03_24_A.png,333,5.47070,41660185562,0.23304,0.11970,5.17651,0.29419,18,1,0.25017,0.19158,1,1.25521,0.21574,0,,0.28527,0.49625,14.85952,1.02407,1,0.60912,0.50747,14.75174,1.02407,1,0,0.00000,19,4.39116,1,4.29226,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 88,871.83521,171.52295,0,
9,TVM_14_03_24_A.png,350,5.74414,41662919694,0.19140,0.14716,5.48706,0.25708,19,1,0.16407,0.19318,1,1.25521,0.21574,0,,0.28477,0.49666,14.99169,1.00808,1,0.60849,0.50870,15.26632,0.99078,1,0,0.00000,18,4.57490,1,4.37058,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 88,85.27213,200.35222,0,
9,TVM_14_03_24_A.png,380,6.23975,41667876700,0.16902,0.17211,5.76001,0.47974,20,1,0.18585,0.28324,1,1.25521,0.21574,0,,0.28410,0.49638,14.73737,0.97348,1,0.60811,0.50772,14.67245,0.97348,1,0,0.00000,18,4.42647,1,4.26816,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 88,50.71956,212.09160,0,
9,TVM_14_03_24_A.png,409,6.75220,41672999716,0.19444,0.51645,6.32520,0.42700,21,1,0.16667,0.55108,1,1.25521,0.21574,0,,0.28296,0.50548,14.46554,1.18553,1,0.60765,0.51689,15.07393,1.18553,1,0,0.00000,18,4.13507,1,4.01358,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 90,375.07620,277.47675,0,
9,TVM_14_03_24_A.png,424,6.99878,41675464674,0.25399,0.53385,6.76855,0.23022,22,1,0.31597,0.61339,1,1.25521,0.21574,0,,0.28464,0.50466,14.01622,0.95661,1,0.60919,0.51624,14.39820,0.95661,1,0,0.00000,18,4.14287,1,4.07297,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 90,115.87000,350.66641,0,
9,TVM_14_03_24_A.png,444,7.32715,41678750606,0.29860,0.43886,7.01514,0.31201,23,1,0.42779,0.39184,1,1.25521,0.21574,0,,0.28864,0.50132,14.21924,0.95661,1,0.61418,0.51339,14.20280,0.95661,1,0,0.00000,18,4.26350,1,4.11404,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 90,133.64383,50.14169,0,
9,TVM_14_03_24_A.png,461,7.59106,41681387732,0.40013,0.36343,7.39282,0.19824,24,1,0.42849,0.42828,1,1.25521,0.21574,0,,0.28981,0.50186,14.89740,0.95661,1,0.61524,0.51438,15.23548,0.95661,1,0,0.00000,18,4.34678,1,4.18805,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 88,211.27505,22.68004,0,
9,TVM_14_03_24_A.png,470,7.75464,41683024540,0.41949,0.39860,7.59961,0.15503,25,1,0.41377,0.37431,0,1.25521,0.21574,0,,0.28951,0.50176,14.84247,1.02581,0,0.61539,0.51446,15.35358,1.02581,0,546,0.00000,18,4.36730,0,4.21279,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 88,53.14558,314.38068,0,
9,TVM_14_03_24_A.png,502,8.28027,41688279616,0.55232,0.53058,8.06665,0.21362,26,1,0.60304,0.48391,1,1.25521,0.21574,0,,0.29551,0.50470,15.85536,1.10480,1,0.62135,0.51666,14.21688,1.14517,1,0,0.00000,18,4.50825,1,4.14989,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 92,292.16309,330.79916,0,
9,TVM_14_03_24_A.png,516,8.52661,41690743925,0.60516,0.43557,8.29663,0.22998,27,1,0.58448,0.27303,1,1.25521,0.21574,0,,0.29379,0.50266,15.51921,1.27548,1,0.61917,0.51368,13.71658,1.27548,1,0,0.00000,18,4.25505,1,4.01667,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 92,144.29712,45.32511,0,
9,TVM_14_03_24_A.png,537,8.85547,41694032241,0.61070,0.45569,8.54297,0.31250,28,1,0.62272,0.43557,1,1.25521,0.21574,0,,0.29492,0.50500,14.57291,1.04181,1,0.62026,0.51672,13.22815,1.05910,1,0,0.00000,18,4.09606,1,3.88062,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 92,24.19336,296.08215,0,
9,TVM_14_03_24_A.png,552,9.11792,41696657835,0.61728,0.48746,8.88794,0.22998,29,1,0.55960,0.61412,1,1.25521,0.21574,0,,0.29260,0.50617,13.34044,0.95661,1,0.61831,0.51764,12.89463,0.95661,1,0,0.00000,18,4.02653,1,3.79954,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 92,36.56352,290.21375,0,
9,TVM_14_03_24_A.png,583,9.62720,41701749383,0.57072,0.54229,9.11938,0.50781,30,1,0.59460,0.57333,1,1.25521,0.21574,0,,0.29221,0.50678,14.36225,1.04267,1,0.61809,0.51704,12.68071,1.04267,1,0,0.00000,17,3.98475,1,3.64261,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 92,107.22905,213.52095,0,
9,TVM_14_03_24_A.png,609,10.05444,41706023575,0.66876,0.47889,9.64355,0.41089,31,1,0.56224,0.55046,1,1.25521,0.21574,0,,0.28910,0.50769,13.02532,1.02407,1,0.61511,0.51859,12.99989,1.02407,1,0,0.00000,17,4.03404,1,3.64361,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 93,200.30344,19.98909,0,
2,INDEPENDENT_14_03_24_A.png,2,0.03296,41706514875,0.65830,0.48326,0.00000,0.03296,1,1,0.57660,0.48348,1,1.25521,0.21574,0,,0.28864,0.50861,13.57593,1.05867,1,0.61481,0.51894,12.57457,1.07597,1,0,0.00000,17,4.04162,1,3.72787,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 21-AOI 21,20.63036,193.22466,0,
2,INDEPENDENT_14_03_24_A.png,25,0.39502,41710137281,0.58708,0.53226,0.03320,0.36182,2,1,0.55180,0.47468,1,1.25521,0.21574,0,,0.28607,0.50756,14.54910,1.05261,1,0.61213,0.51669,13.27958,1.06991,1,0,0.00000,16,4.01852,1,3.83773,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,146.62534,201.15672,0,
2,INDEPENDENT_14_03_24_A.png,43,0.70630,41713249667,0.33286,0.23763,0.47632,0.22998,3,1,0.25796,0.03916,1,1.25521,0.21574,0,,0.28170,0.50208,12.57109,1.11633,1,0.60576,0.51152,11.81149,1.13940,1,0,0.00000,16,3.52228,1,3.41381,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,582.66241,146.89912,0,
2,INDEPENDENT_14_03_24_A.png,60,0.96875,41715873103,0.29449,0.12116,0.75610,0.21265,4,1,0.30416,0.10469,1,1.25521,0.21574,0,,0.28256,0.50163,12.34691,1.07597,1,0.60703,0.51139,11.91979,1.09327,1,0,0.00000,16,3.44115,1,3.37467,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 23-AOI 23,145.77324,120.35633,0,
2,INDEPENDENT_14_03_24_A.png,80,1.29907,41719177589,0.38394,0.14723,0.98462,0.31445,5,1,0.42082,0.22393,1,1.25521,0.21574,0,,0.28196,0.50026,11.92498,1.00807,1,0.60621,0.50947,11.81432,1.02537,1,0,0.00000,16,3.48133,1,3.34304,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,174.03656,350.68979,0,
2,INDEPENDENT_14_03_24_A.png,97,1.59375,41722123083,0.45372,0.20414,1.33081,0.26294,6,1,0.49889,0.08910,1,1.25521,0.21574,0,,0.28574,0.49878,12.20181,1.00764,1,0.60963,0.50881,11.85623,1.02494,1,0,0.00000,16,3.37380,1,3.37436,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,147.40311,335.35651,0,
2,INDEPENDENT_14_03_24_A.png,122,2.00439,41726228864,0.47726,0.07184,1.65942,0.34497,7,1,0.43958,0.06257,1,1.25521,0.21574,0,,0.28257,0.49937,12.23171,1.07194,1,0.60690,0.50849,12.07409,1.04887,1,0,0.00000,16,3.45281,1,3.37773,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 23-AOI 23,149.86188,72.44690,0,
2,INDEPENDENT_14_03_24_A.png,140,2.30005,41729186702,0.46586,0.14643,2.02075,0.27930,8,1,0.50375,0.20396,1,1.25521,0.21574,0,,0.28105,0.49927,12.10756,0.97809,1,0.60534,0.50737,11.89541,0.96079,1,0,0.00000,16,3.54790,1,3.57205,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,83.47780,254.79932,0,
2,INDEPENDENT_14_03_24_A.png,157,2.57959,41731981420,0.44996,0.22470,2.31641,0.26318,9,1,0.38807,0.26659,1,1.25521,0.21574,0,,0.27770,0.50201,12.16189,1.04224,1,0.60230,0.51019,12.49450,1.02494,1,0,0.00000,16,3.51560,1,3.47339,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,89.87521,250.14316,0,
2,INDEPENDENT_14_03_24_A.png,183,3.00659,41736252537,0.37075,0.24070,2.59570,0.41089,10,1,0.38012,0.41585,1,1.25521,0.21574,0,,0.28004,0.50644,12.23505,1.04137,1,0.60492,0.51498,12.09958,1.06444,1,0,0.00000,16,3.66349,1,3.58953,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,153.06174,186.48225,0,
2,INDEPENDENT_14_03_24_A.png,203,3.33496,41739536318,0.38154,0.28555,3.02295,0.31201,11,1,0.42300,0.37322,1,1.25521,0.21574,0,,0.28280,0.50687,12.56547,1.09327,1,0.60863,0.51658,12.37125,1.09327,1,0,0.00000,15,3.74364,1,3.66863,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 29-AOI 29,52.68232,293.15625,0,
2,INDEPENDENT_14_03_24_A.png,225,3.69629,41743150209,0.46988,0.36877,3.35132,0.34497,12,1,0.53559,0.42598,1,1.25521,0.21574,0,,0.28768,0.50559,12.18795,0.97391,1,0.61321,0.51646,11.46801,0.95661,1,0,0.00000,15,3.58663,1,3.44385,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 29-AOI 29,191.95438,332.08093,0,
2,INDEPENDENT_14_03_24_A.png,241,3.95923,41745779269,0.52641,0.39386,3.71289,0.24634,13,1,0.51801,0.40857,0,1.25521,0.21574,0,,0.28713,0.50598,11.63390,1.02581,0,0.61260,0.51747,11.80672,1.02581,0,547,0.00000,15,3.65984,0,3.45368,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 29-AOI 29,111.86892,345.98224,0,
2,INDEPENDENT_14_03_24_A.png,259,4.25488,41748736026,1.01098,1.34367,4.12378,0.13110,14,1,0.37568,0.40232,1,1.25521,0.21574,0,,0.27961,0.50731,11.75759,1.09327,1,0.60522,0.51636,12.04559,1.09327,1,0,0.00000,16,3.53500,1,3.54783,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,1384.86523,312.20737,0,
