MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/05/07 12:19:15.877),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,DESKTOP_A.png,10,0.16431,26068970234,0.40273,0.00602,0.00000,0.16431,1,1,0.38219,0.00313,1,0.44792,0.09815,0,,0.31292,0.34316,13.01911,1.04748,1,0.64718,0.31149,12.08833,1.04748,1,0,0.00000,12,3.53441,1,3.81381,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,11,0.18091,26069134341,0.40148,0.00461,0.00000,0.18091,1,1,0.37275,-0.02783,1,0.44792,0.09815,0,,0.31392,0.34374,13.22496,1.06394,1,0.64783,0.31200,12.07868,1.06394,1,0,0.00000,12,3.61376,1,3.95138,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,12,0.19727,26069299013,0.40027,0.00247,0.00000,0.19727,1,1,0.37130,-0.04899,1,0.55469,0.15185,0,,0.31496,0.34465,13.15676,1.08041,1,0.64900,0.31378,12.54578,1.08041,1,0,0.00000,12,3.70977,1,3.75010,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 5-AOI 5,0.00000,0.00000,0,
0,DESKTOP_A.png,13,0.21362,26069463315,0.40094,-0.00045,0.00000,0.21362,1,1,0.41751,-0.07332,1,0.55469,0.15185,0,,0.31650,0.34552,12.93317,1.08041,1,0.65088,0.31517,11.74479,1.08041,1,0,0.00000,12,3.66224,1,3.86147,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,14,0.21484,26069473986,0.39373,-0.02898,0.00000,0.21362,1,0,0.41751,-0.07332,1,0.55469,0.15185,0,,0.31650,0.34552,12.93317,1.08041,1,0.65088,0.31517,11.74479,1.08041,1,0,0.00000,12,3.66224,1,3.86147,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,15,0.22314,26069558140,0.40562,-0.05115,0.00000,0.21362,1,0,0.41751,-0.07332,1,0.77240,0.20278,0,,0.31650,0.34552,12.93317,1.08041,1,0.65088,0.31517,11.74479,1.08041,1,0,0.00000,12,3.66224,1,3.86147,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,16,0.26294,26069955301,0.43646,0.06996,0.00000,0.21362,1,0,0.49814,0.31218,1,0.90938,0.21944,0,,0.32549,0.35483,10.66913,1.08041,1,0.65671,0.32615,10.90356,1.08041,1,0,0.00000,12,3.73177,1,3.61398,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,17,0.27954,26070120530,0.46433,0.20816,0.00000,0.21362,1,0,0.47735,0.38562,1,0.90938,0.21944,0,,0.32617,0.35532,10.54077,1.08041,1,0.65900,0.32755,10.73249,1.08041,1,0,0.00000,12,3.41284,1,3.53611,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,18,0.29590,26070284393,0.47045,0.29104,0.00000,0.21362,1,0,0.47657,0.37392,1,1.05104,0.24074,0,,0.32620,0.35581,11.94130,1.10236,1,0.65955,0.32761,10.99621,1.08506,1,0,0.00000,12,3.50126,1,3.56374,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,19,0.31226,26070448581,0.46418,0.29059,0.00000,0.21362,1,0,0.45163,0.28970,1,1.05104,0.24074,0,,0.32799,0.35659,12.07616,1.10701,1,0.66097,0.32906,11.92209,1.08971,1,0,0.00000,12,3.53159,1,3.40306,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,20,0.32861,26070612603,0.47035,0.31531,0.00000,0.21362,1,0,0.48285,0.28231,1,1.13073,0.26296,0,,0.32875,0.35699,11.88230,1.11166,1,0.66148,0.32979,12.96393,1.09436,1,0,0.00000,12,3.60408,1,3.40051,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,21,0.34497,26070777025,0.47654,0.29660,0.00000,0.21362,1,0,0.48272,0.27789,1,1.13073,0.26296,0,,0.32919,0.35705,12.13364,1.11631,1,0.66248,0.33050,11.35546,1.09901,1,0,0.00000,12,3.53752,1,3.49414,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,22,0.36157,26070941369,0.47489,0.29128,0.00000,0.21362,1,0,0.47159,0.28065,1,1.15990,0.28241,0,,0.33008,0.35694,11.57551,1.09901,1,0.66356,0.33135,11.86321,1.09901,1,0,0.00000,12,3.57569,1,3.34913,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,23,0.36401,26070966411,0.47406,0.28863,0.32861,0.03540,2,1,0.47159,0.28065,1,1.17240,0.29444,0,,0.33008,0.35694,11.57551,1.09901,1,0.66356,0.33135,11.86321,1.09901,1,0,0.00000,12,3.57569,1,3.34913,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,24,0.39429,26071269302,0.47385,0.29438,0.32861,0.06567,2,1,0.47298,0.31740,1,1.17240,0.29444,0,,0.33050,0.35777,11.79505,1.06060,1,0.66448,0.33199,10.99242,1.06060,1,0,0.00000,12,3.60850,1,3.52522,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,25,0.41064,26071433282,0.47706,0.29436,0.32861,0.08203,2,1,0.49311,0.29425,1,1.17917,0.29722,0,,0.33195,0.35777,11.96852,1.02218,1,0.66592,0.33261,11.09214,1.02218,1,0,0.00000,12,3.56786,1,3.47083,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,26,0.42725,26071597731,0.46958,0.30336,0.32861,0.09863,2,1,0.42469,0.35733,1,1.17917,0.29722,0,,0.33107,0.35871,12.57218,0.98377,1,0.66505,0.33281,11.74283,0.98377,1,0,0.00000,12,3.49063,1,3.52507,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,27,0.44360,26071762944,0.46411,0.31181,0.32861,0.11499,2,1,0.42585,0.37103,1,1.18333,0.30000,0,,0.33022,0.35822,11.51312,0.96182,1,0.66383,0.33329,11.43464,0.97912,1,0,0.00000,12,3.56997,1,3.77641,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,28,0.44531,26071778486,0.45956,0.31466,0.32861,0.11670,2,1,0.42314,0.33746,1,1.18333,0.30000,0,,0.33022,0.35822,11.51312,0.99558,1,0.66383,0.33329,11.43464,1.01288,1,0,0.00000,12,3.56997,1,3.77641,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,29,0.47632,26072089510,0.44775,0.30986,0.32861,0.14771,2,1,0.34144,0.26662,1,1.19635,0.31111,0,,0.32849,0.35856,11.67172,1.02935,1,0.66193,0.33389,12.08133,1.04664,1,0,0.00000,12,3.43919,1,3.53862,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,30,0.49292,26072255529,0.43776,0.30353,0.32861,0.16431,2,1,0.33785,0.24018,1,1.19635,0.31111,0,,0.32851,0.35855,11.60570,1.06311,1,0.66229,0.33434,12.02628,1.06311,1,0,0.00000,12,3.46775,1,3.66136,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,31,0.50928,26072419787,0.42846,0.30212,0.32861,0.18066,2,1,0.32619,0.28665,1,1.20990,0.33148,0,,0.32839,0.35852,11.46027,1.06311,1,0.66211,0.33414,12.12109,1.04581,1,0,0.00000,12,3.56481,1,3.48506,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,32,0.52563,26072583562,0.42060,0.30154,0.32861,0.19702,2,1,0.32623,0.29457,1,1.20990,0.33148,0,,0.32839,0.35840,11.48392,1.04581,1,0.66200,0.33391,12.21408,1.02851,1,0,0.00000,12,3.43779,1,3.54910,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,33,0.54224,26072748451,0.41404,0.30229,0.32861,0.21362,2,1,0.32885,0.31210,1,1.21354,0.35370,0,,0.32791,0.35812,11.63738,1.02851,1,0.66192,0.33368,12.53661,1.01121,1,0,0.00000,12,3.43551,1,3.55420,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,34,0.54395,26072765477,0.40845,0.30359,0.32861,0.21533,2,1,0.33021,0.32180,1,1.21354,0.35370,0,,0.32791,0.35812,11.63738,1.01121,1,0.66192,0.33368,12.53661,1.01121,1,0,0.00000,12,3.43551,1,3.55420,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,0.00000,0.00000,0,
0,DESKTOP_A.png,35,0.57495,26073076267,0.40430,0.30761,0.32861,0.24634,2,1,0.34199,0.36778,1,1.21302,0.35741,0,,0.32764,0.35747,11.05566,1.01121,1,0.66204,0.33202,11.38946,1.01121,1,0,0.00000,12,3.46962,1,3.65859,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 0-AOI 0,332.76733,271.11084,0,
0,DESKTOP_A.png,36,0.59155,26073240816,0.37024,0.31877,0.32861,0.24634,2,0,0.34328,0.37545,1,1.21302,0.35741,0,,0.32809,0.36022,9.70628,0.99475,1,0.66251,0.33437,10.05447,1.01205,1,0,0.00000,12,3.06258,1,3.23514,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,37,0.60791,26073404950,0.37024,0.31877,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,0.99558,0,0.66251,0.33437,10.05447,1.01288,0,0,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,38,0.62427,26073568506,0.37024,0.31877,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,0.99642,0,0.66251,0.33437,10.05447,1.01372,0,0,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,39,0.64062,26073733623,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,0.99726,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,40,0.65698,26073897270,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,41,0.67358,26074062551,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,42,0.68994,26074225538,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,43,0.69141,26074241095,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,44,0.72290,26074554949,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,45,0.73926,26074719279,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,46,0.75586,26074883969,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,47,0.77222,26075047827,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,48,0.78857,26075212018,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,49,0.80518,26075378161,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,50,0.82153,26075540510,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,51,0.83789,26075704360,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,52,0.85425,26075869079,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,53,0.85522,26075877574,0.00000,0.00000,0.32861,0.24634,2,0,0.34328,0.37545,0,1.21302,0.35741,0,,0.32809,0.36022,9.70628,1.01456,0,0.66251,0.33437,10.05447,1.01456,0,330,0.00000,12,3.06258,0,3.23514,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,54,0.88696,26076196753,0.33914,0.34872,0.32861,0.24634,2,0,0.33914,0.34872,1,1.21302,0.35741,0,,0.33937,0.35346,11.02588,1.03102,1,0.67521,0.32859,11.02634,1.03102,1,0,0.24631,13,3.39398,1,3.21284,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,55,0.88916,26076218221,0.33797,0.34079,0.32861,0.24634,2,0,0.33680,0.33287,1,1.21302,0.35741,0,,0.33937,0.35346,11.02588,1.04748,1,0.67521,0.32859,11.02634,1.04748,1,0,0.24631,13,3.39398,1,3.21284,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,56,0.91992,26076526220,0.40622,0.35516,0.32861,0.24634,2,0,0.54272,0.38388,1,1.21302,0.35741,0,,0.34157,0.35303,10.77763,1.06394,1,0.67667,0.32865,10.74632,1.06394,1,0,0.00000,13,3.85345,1,3.38298,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,57,0.93652,26076691234,0.47416,0.36200,0.32861,0.24634,2,0,0.54296,0.36925,1,1.21302,0.35741,0,,0.34188,0.35297,11.30716,1.08041,1,0.67736,0.32861,11.30301,1.08041,1,0,0.00000,13,3.60466,1,3.37333,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,58,0.95288,26076854830,0.51655,0.33975,0.32861,0.24634,2,0,0.55895,0.31750,1,1.21302,0.35741,0,,0.34312,0.35246,10.77477,1.08041,1,0.67868,0.32881,10.96976,1.08041,1,0,0.00000,13,3.53867,1,3.34847,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,59,0.96924,26077019220,0.52258,0.33706,0.32861,0.24634,2,0,0.53464,0.33168,1,1.21302,0.35741,0,,0.34464,0.35462,11.67698,1.08041,1,0.67900,0.33092,11.87988,1.08041,1,0,0.00000,13,3.52415,1,3.21183,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,0.00000,0.00000,0,
0,DESKTOP_A.png,60,0.98584,26077183832,0.52561,0.33272,0.93652,0.04932,3,1,0.53471,0.31969,1,1.21302,0.35741,0,,0.34513,0.35438,12.04393,1.10235,1,0.68025,0.33113,10.50794,1.08506,1,0,0.00000,13,3.35065,1,3.39131,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
0,DESKTOP_A.png,61,1.00220,26077348454,0.53183,0.34901,0.93652,0.06567,3,1,0.55669,0.41418,1,1.21302,0.35741,0,,0.34611,0.35422,10.87749,1.10701,1,0.68086,0.33149,10.42321,1.08971,1,0,0.00000,13,3.49844,1,3.32962,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
0,DESKTOP_A.png,62,1.00391,26077364503,0.53599,0.35923,0.93652,0.06738,3,1,0.55681,0.41032,1,1.21302,0.35741,0,,0.34611,0.35422,10.87749,1.11166,1,0.68086,0.33149,10.42321,1.09436,1,0,0.00000,13,3.49844,1,3.32962,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
0,DESKTOP_A.png,63,1.03491,26077675898,0.53903,0.36493,0.93652,0.09839,3,1,0.55723,0.39913,1,1.21771,0.35741,0,,0.34648,0.35452,11.99656,1.11631,1,0.68129,0.33125,10.69832,1.11631,1,0,0.00000,13,3.31109,1,3.35397,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
0,DESKTOP_A.png,64,1.05151,26077840953,0.54247,0.36887,0.93652,0.11499,3,1,0.56659,0.39648,1,1.21771,0.35741,0,,0.34812,0.35345,11.26764,1.11631,1,0.68280,0.33120,10.39335,1.13361,1,0,0.00000,13,3.41866,1,3.40229,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
0,DESKTOP_A.png,65,1.06763,26078003389,0.54176,0.36673,0.93652,0.13110,3,1,0.53607,0.34956,1,1.21771,0.35741,0,,0.34863,0.35297,10.83674,1.13361,1,0.68328,0.33145,10.61308,1.15090,1,0,0.00000,13,3.67690,1,3.44168,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
0,DESKTOP_A.png,66,1.08447,26078169763,0.54118,0.36541,0.93652,0.14795,3,1,0.53601,0.35352,1,1.22500,0.36019,0,,0.34830,0.35296,11.93479,1.12895,1,0.68378,0.33132,10.96179,1.14625,1,0,0.00000,13,3.40519,1,3.42762,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
0,DESKTOP_A.png,67,1.10083,26078334489,0.54443,0.35985,0.93652,0.16431,3,1,0.57689,0.30429,1,1.22760,0.36944,0,,0.34891,0.35221,11.36691,1.12430,1,0.68438,0.33113,10.41917,1.12430,1,0,0.00000,13,3.42258,1,3.41885,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
0,DESKTOP_A.png,68,1.11719,26078497456,0.54720,0.36340,0.93652,0.18066,3,1,0.57766,0.40247,1,1.22760,0.36944,0,,0.34953,0.35273,11.01358,1.10235,1,0.68445,0.33134,10.61119,1.10235,1,0,0.00000,13,3.54254,1,3.40519,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
0,DESKTOP_A.png,69,1.11890,26078515302,0.54947,0.36781,0.93652,0.18237,3,1,0.57675,0.42073,1,1.22760,0.36944,0,,0.34953,0.35273,11.01358,1.08041,1,0.68445,0.33134,10.61119,1.08041,1,0,0.00000,13,3.54254,1,3.40519,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,AOI 1-AOI 1,0.00000,0.00000,0,
